TITLE = "B00025"
VARIABLES = "x", "y", "Vx", "Vy", "isValid"
ZONE T="Frame 0", I=101, J=78, F=POINT
-22.466248095 43.7437463403 0 -0 0
-20.5643441081 43.7437463403 0 -0 0
-18.6624401212 43.7437463403 0 -0 0
-16.7605361342 43.7437463403 0 -0 0
-14.8586321473 43.7437463403 0 -0 0
-12.9567281604 43.7437463403 0 -0 0
-11.0548241735 43.7437463403 0 -0 0
-9.1529201865 43.7437463403 0 -0 0
-7.2510161996 43.7437463403 0 -0 0
-5.3491122127 43.7437463403 0 -0 0
-3.4472082257 43.7437463403 0 -0 0
-1.5453042388 43.7437463403 0 -0 0
0.3565997481 43.7437463403 0 -0 0
2.2585037351 43.7437463403 0 -0 0
4.160407722 43.7437463403 0 -0 0
6.0623117089 43.7437463403 0 -0 0
7.9642156959 43.7437463403 0 -0 0
9.8661196828 43.7437463403 0 -0 0
11.7680236697 43.7437463403 0 -0 0
13.6699276567 43.7437463403 0 -0 0
15.5718316436 43.7437463403 0 -0 0
17.4737356305 43.7437463403 0 -0 0
19.3756396174 43.7437463403 0 -0 0
21.2775436044 43.7437463403 0 -0 0
23.1794475913 43.7437463403 0 -0 0
25.0813515782 43.7437463403 0 -0 0
26.9832555652 43.7437463403 0 -0 0
28.8851595521 43.7437463403 0 -0 0
30.787063539 43.7437463403 0 -0 0
32.688967526 43.7437463403 0 -0 0
34.5908715129 43.7437463403 0 -0 0
36.4927754998 43.7437463403 0 -0 0
38.3946794868 43.7437463403 0 -0 0
40.2965834737 43.7437463403 0 -0 0
42.1984874606 43.7437463403 0 -0 0
44.1003914475 43.7437463403 0 -0 0
46.0022954345 43.7437463403 0 -0 0
47.9041994214 43.7437463403 0 -0 0
49.8061034083 43.7437463403 0 -0 0
51.7080073953 43.7437463403 0 -0 0
53.6099113822 43.7437463403 0 -0 0
55.5118153691 43.7437463403 0 -0 0
57.4137193561 43.7437463403 0 -0 0
59.315623343 43.7437463403 0 -0 0
61.2175273299 43.7437463403 0 -0 0
63.1194313169 43.7437463403 0 -0 0
65.0213353038 43.7437463403 0 -0 0
66.9232392907 43.7437463403 0 -0 0
68.8251432776 43.7437463403 0 -0 0
70.7270472646 43.7437463403 0 -0 0
72.6289512515 43.7437463403 0 -0 0
74.5308552384 43.7437463403 0 -0 0
76.4327592254 43.7437463403 0 -0 0
78.3346632123 43.7437463403 0 -0 0
80.2365671992 43.7437463403 0 -0 0
82.1384711862 43.7437463403 0 -0 0
84.0403751731 43.7437463403 0 -0 0
85.94227916 43.7437463403 0 -0 0
87.844183147 43.7437463403 0 -0 0
89.7460871339 43.7437463403 0 -0 0
91.6479911208 43.7437463403 0 -0 0
93.5498951077 43.7437463403 0 -0 0
95.4517990947 43.7437463403 0 -0 0
97.3537030816 43.7437463403 0 -0 0
99.2556070685 43.7437463403 0 -0 0
101.1575110555 43.7437463403 0 -0 0
103.0594150424 43.7437463403 0 -0 0
104.9613190293 43.7437463403 0 -0 0
106.8632230163 43.7437463403 0 -0 0
108.7651270032 43.7437463403 0 -0 0
110.6670309901 43.7437463403 0 -0 0
112.5689349771 43.7437463403 0 -0 0
114.470838964 43.7437463403 0 -0 0
116.3727429509 43.7437463403 0 -0 0
118.2746469378 43.7437463403 0 -0 0
120.1765509248 43.7437463403 0 -0 0
122.0784549117 43.7437463403 0 -0 0
123.9803588986 43.7437463403 0 -0 0
125.8822628856 43.7437463403 0 -0 0
127.7841668725 43.7437463403 0 -0 0
129.6860708594 43.7437463403 0 -0 0
131.5879748464 43.7437463403 0 -0 0
133.4898788333 43.7437463403 0 -0 0
135.3917828202 43.7437463403 0 -0 0
137.2936868072 43.7437463403 0 -0 0
139.1955907941 43.7437463403 0 -0 0
141.097494781 43.7437463403 0 -0 0
142.9993987679 43.7437463403 0 -0 0
144.9013027549 43.7437463403 0 -0 0
146.8032067418 43.7437463403 0 -0 0
148.7051107287 43.7437463403 0 -0 0
150.6070147157 43.7437463403 0 -0 0
152.5089187026 43.7437463403 0 -0 0
154.4108226895 43.7437463403 0 -0 0
156.3127266765 43.7437463403 0 -0 0
158.2146306634 43.7437463403 0 -0 0
160.1165346503 43.7437463403 0 -0 0
162.0184386373 43.7437463403 0 -0 0
163.9203426242 43.7437463403 0 -0 0
165.8222466111 43.7437463403 0 -0 0
167.724150598 43.7437463403 0 -0 0
-22.466248095 41.8418423533 0 -0 0
-20.5643441081 41.8418423533 9.4118964206 -0.095216434 1
-18.6624401212 41.8418423533 9.3675857996 0.3683306783 1
-16.7605361342 41.8418423533 9.3779343655 0.2448466956 1
-14.8586321473 41.8418423533 9.2272652096 0.1577209022 1
-12.9567281604 41.8418423533 9.3669553197 0.2970802433 1
-11.0548241735 41.8418423533 9.4778887158 0.0171580589 1
-9.1529201865 41.8418423533 9.2531304127 0.303399018 1
-7.2510161996 41.8418423533 9.4270496778 0.0009907541 1
-5.3491122127 41.8418423533 9.5163231403 0.0221040646 1
-3.4472082257 41.8418423533 0 -0 0
-1.5453042388 41.8418423533 0 -0 0
0.3565997481 41.8418423533 0 -0 0
2.2585037351 41.8418423533 0 -0 0
4.160407722 41.8418423533 0 -0 0
6.0623117089 41.8418423533 0 -0 0
7.9642156959 41.8418423533 0 -0 0
9.8661196828 41.8418423533 0 -0 0
11.7680236697 41.8418423533 0 -0 0
13.6699276567 41.8418423533 0 -0 0
15.5718316436 41.8418423533 0 -0 0
17.4737356305 41.8418423533 0 -0 0
19.3756396174 41.8418423533 9.6396797846 0.8239548639 1
21.2775436044 41.8418423533 9.6547460791 0.706243033 1
23.1794475913 41.8418423533 9.5809116084 0.6173935138 1
25.0813515782 41.8418423533 9.5974376345 0.4870022051 1
26.9832555652 41.8418423533 9.5232118315 0.8347615371 1
